file_id,number_of_pages,pdf_location,txt_location,txt_content
104-10527-10421,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10527-10421.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10527-10421.txt,
104-10527-10424,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10527-10424.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10527-10424.txt,
104-10528-10052,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10528-10052.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10528-10052.txt,
104-10528-10053,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10528-10053.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10528-10053.txt,
104-10528-10056,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10528-10056.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10528-10056.txt,
104-10528-10149,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10528-10149.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10528-10149.txt,
104-10528-10180,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10528-10180.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10528-10180.txt,
104-10529-10182,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10182.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10182.txt,
104-10529-10184,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10184.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10184.txt,
104-10529-10196,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10196.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10196.txt,
104-10529-10277,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10277.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10277.txt,
104-10529-10323,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10323.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10323.txt,
104-10529-10329,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/104-10529-10329.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10329.txt,
104-10529-10330,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10330.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10330.txt,
104-10529-10367,1,/Users/furkandemir/Desktop/Thesis/pdf_files/1/104-10529-10367.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10529-10367.txt,
104-10534-10173,69,/Users/furkandemir/Desktop/Thesis/pdf_files/61-70/104-10534-10173.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10534-10173.txt,
104-10535-10001,52,/Users/furkandemir/Desktop/Thesis/pdf_files/51-60/104-10535-10001.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/104-10535-10001.txt,
119-10021-10413,25,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/119-10021-10413.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/119-10021-10413.txt,
124-10058-10420,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10058-10420.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10058-10420.txt,
124-10062-10456,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10062-10456.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10062-10456.txt,
124-10114-10010,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10114-10010.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10114-10010.txt,
124-10115-10027,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10115-10027.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10115-10027.txt,
124-10150-10104,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10150-10104.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10150-10104.txt,
124-10158-10061,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10158-10061.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10158-10061.txt,
124-10163-10134,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10163-10134.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10163-10134.txt,
124-10164-10151,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10164-10151.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10164-10151.txt,
124-10167-10498,55,/Users/furkandemir/Desktop/Thesis/pdf_files/51-60/124-10167-10498.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10167-10498.txt,
124-10168-10040,35,/Users/furkandemir/Desktop/Thesis/pdf_files/31-40/124-10168-10040.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10168-10040.txt,
124-10179-10217,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10179-10217.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10179-10217.txt,
124-10179-10217_multirif,370,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10217_multirif.pdf,,
124-10179-10219_multirif,370,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10219_multirif.pdf,,
124-10179-10220,133,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10220.pdf,,
124-10179-10221,640,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10221.pdf,,
124-10179-10221_multirif,370,/Users/furkandemir/Desktop/Thesis/files/101+/124-10179-10221_multirif.pdf,,
124-10180-10217_multirif,139,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10217_multirif.pdf,,
124-10180-10236_multirif,139,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10236_multirif.pdf,,
124-10180-10295,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10180-10295.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10180-10295.txt,
124-10180-10320_multirif,139,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10320_multirif.pdf,,
124-10180-10323_multirif,139,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10323_multirif.pdf,,
124-10180-10324_multirif,139,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10324_multirif.pdf,,
124-10180-10325_multirif,139,/Users/furkandemir/Desktop/Thesis/files/101+/124-10180-10325_multirif.pdf,,
124-10181-10009,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10181-10009.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10181-10009.txt,
124-10182-10231,155,/Users/furkandemir/Desktop/Thesis/files/101+/124-10182-10231.pdf,,
124-10183-10277_multirif_redacted,224,/Users/furkandemir/Desktop/Thesis/files/101+/124-10183-10277_multirif_redacted.pdf,,
124-10183-10279_multirif_redacted,224,/Users/furkandemir/Desktop/Thesis/files/101+/124-10183-10279_multirif_redacted.pdf,,
124-10184-10237,275,/Users/furkandemir/Desktop/Thesis/files/101+/124-10184-10237.pdf,,
124-10185-10099 (c06716626),8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/124-10185-10099 (c06716626).pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10185-10099 (c06716626).txt,
124-10185-10099,170,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10099.pdf,,
124-10185-10099_multirif,288,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10099_multirif.pdf,,
124-10185-10100,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/124-10185-10100.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10185-10100.txt,
124-10185-10193_multirif,258,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10193_multirif.pdf,,
124-10185-10195_multirif,258,/Users/furkandemir/Desktop/Thesis/files/101+/124-10185-10195_multirif.pdf,,
124-10185-10214,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/124-10185-10214.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10185-10214.txt,
124-10186-10041,118,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10041.pdf,,
124-10186-10045_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10045_multirif.pdf,,
124-10186-10048_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10048_multirif.pdf,,
124-10186-10049_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10049_multirif.pdf,,
124-10186-10051_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10051_multirif.pdf,,
124-10186-10054_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10054_multirif.pdf,,
124-10186-10055_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10055_multirif.pdf,,
124-10186-10056_multirif,147,/Users/furkandemir/Desktop/Thesis/files/101+/124-10186-10056_multirif.pdf,,
124-10188-10208,170,/Users/furkandemir/Desktop/Thesis/files/101+/124-10188-10208.pdf,,
124-10188-10308,22,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/124-10188-10308.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10188-10308.txt,
124-10190-10075,2119,/Users/furkandemir/Desktop/Thesis/files/101+/124-10190-10075.pdf,,
124-10193-10258,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10193-10258.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10193-10258.txt,
124-10203-10246,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/124-10203-10246.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10246.txt,
124-10203-10276,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/124-10203-10276.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10276.txt,
124-10203-10292,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10203-10292.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10292.txt,
124-10203-10294,21,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/124-10203-10294.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10294.txt,
124-10203-10464,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/124-10203-10464.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10464.txt,
124-10203-10465,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10203-10465.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10465.txt,
124-10203-10466,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10203-10466.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10466.txt,
124-10203-10468,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10203-10468.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10468.txt,
124-10203-10482,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10203-10482.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10482.txt,
124-10203-10485,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10203-10485.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10485.txt,
124-10203-10489,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10203-10489.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10489.txt,
124-10203-10494,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10203-10494.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10494.txt,
124-10203-10497,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10203-10497.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10203-10497.txt,
124-10204-10004,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10204-10004.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10004.txt,
124-10204-10101,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/124-10204-10101.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10101.txt,
124-10204-10146,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10204-10146.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10146.txt,
124-10204-10147,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10204-10147.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10147.txt,
124-10204-10154,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10204-10154.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10154.txt,
124-10204-10157,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10204-10157.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10157.txt,
124-10204-10203,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10204-10203.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10203.txt,
124-10204-10204,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10204-10204.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10204.txt,
124-10204-10206,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10204-10206.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10206.txt,
124-10204-10209,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10204-10209.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10209.txt,
124-10204-10211,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10204-10211.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10211.txt,
124-10204-10212,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10204-10212.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10212.txt,
124-10204-10213,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10204-10213.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10213.txt,
124-10204-10215,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10204-10215.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10215.txt,
124-10204-10278,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10204-10278.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10278.txt,
124-10204-10297,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10204-10297.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10297.txt,
124-10204-10322,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10204-10322.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10322.txt,
124-10204-10495,46,/Users/furkandemir/Desktop/Thesis/pdf_files/41-50/124-10204-10495.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10204-10495.txt,
124-10206-10180,40,/Users/furkandemir/Desktop/Thesis/pdf_files/31-40/124-10206-10180.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10206-10180.txt,
124-10206-10337,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/124-10206-10337.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10206-10337.txt,
124-10210-10096,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10210-10096.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10210-10096.txt,
124-10212-10160,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10212-10160.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10212-10160.txt,
124-10212-10337,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10212-10337.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10212-10337.txt,
124-10213-10310,28,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/124-10213-10310.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10213-10310.txt,
124-10213-10483,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10213-10483.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10213-10483.txt,
124-10218-10058,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/124-10218-10058.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10218-10058.txt,
124-10221-10229,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10221-10229.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10221-10229.txt,
124-10221-10231,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10221-10231.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10221-10231.txt,
124-10221-10245,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/124-10221-10245.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10221-10245.txt,
124-10221-10271,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10221-10271.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10221-10271.txt,
124-10221-10328,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10221-10328.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10221-10328.txt,
124-10222-10171,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10222-10171.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10222-10171.txt,
124-10223-10008,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10008.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10008.txt,
124-10223-10015,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10015.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10015.txt,
124-10223-10017,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10017.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10017.txt,
124-10223-10042,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10042.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10042.txt,
124-10223-10064,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10064.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10064.txt,
124-10223-10067,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10067.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10067.txt,
124-10223-10068,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10068.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10068.txt,
124-10223-10070,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10070.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10070.txt,
124-10223-10071,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10071.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10071.txt,
124-10223-10073,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10073.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10073.txt,
124-10223-10074,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10074.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10074.txt,
124-10223-10076,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10076.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10076.txt,
124-10223-10077,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10077.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10077.txt,
124-10223-10079,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10079.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10079.txt,
124-10223-10082,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10082.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10082.txt,
124-10223-10083,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10083.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10083.txt,
124-10223-10085,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10085.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10085.txt,
124-10223-10086,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10086.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10086.txt,
124-10223-10087,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10087.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10087.txt,
124-10223-10088,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10088.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10088.txt,
124-10223-10101,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10101.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10101.txt,
124-10223-10121,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10223-10121.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10121.txt,
124-10223-10159,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10223-10159.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10159.txt,
124-10223-10164,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10164.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10164.txt,
124-10223-10169,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10169.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10169.txt,
124-10223-10171,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10171.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10171.txt,
124-10223-10173,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10223-10173.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10173.txt,
124-10223-10304,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/124-10223-10304.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10223-10304.txt,
124-10225-10195,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10225-10195.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10225-10195.txt,
124-10226-10305,165,/Users/furkandemir/Desktop/Thesis/files/101+/124-10226-10305.pdf,,
124-10237-10009,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/124-10237-10009.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10237-10009.txt,
124-10238-10329_multirif,171,/Users/furkandemir/Desktop/Thesis/files/101+/124-10238-10329_multirif.pdf,,
124-10238-10331,171,/Users/furkandemir/Desktop/Thesis/files/101+/124-10238-10331.pdf,,
124-10238-10333_multirif,171,/Users/furkandemir/Desktop/Thesis/files/101+/124-10238-10333_multirif.pdf,,
124-10239-10171,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/124-10239-10171.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/124-10239-10171.txt,
124-10264-10191,183,/Users/furkandemir/Desktop/Thesis/files/101+/124-10264-10191.pdf,,
124-10264-10193,234,/Users/furkandemir/Desktop/Thesis/files/101+/124-10264-10193.pdf,,
124-10264-10206_multirif,383,/Users/furkandemir/Desktop/Thesis/files/101+/124-10264-10206_multirif.pdf,,
124-10264-10208_multirif,383,/Users/furkandemir/Desktop/Thesis/files/101+/124-10264-10208_multirif.pdf,,
124-10264-10209_multirif,383,/Users/furkandemir/Desktop/Thesis/files/101+/124-10264-10209_multirif.pdf,,
124-10264-10210_multirif,383,/Users/furkandemir/Desktop/Thesis/files/101+/124-10264-10210_multirif.pdf,,
